Record_ID,Year,Month,village_name,problem_type,severity,affected_families,ngo_name,ngo_work
F15_REC00085,2018,Feb,"Patna, Bihar",Malaria Outbreak | Dengue Outbreak,Medium,195,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00086,2017,Aug,"Vadodara, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,167,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00087,2016,Jan,"Ahmedabad, Gujarat",Malaria Outbreak,Medium,116,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00088,2016,Sep,"Lucknow, Uttar Pradesh",Dengue Outbreak | TB Burden | ASHA Worker Shortage,High,156,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00089,2018,Jun,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden,High,183,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00090,2018,Mar,"Ahmedabad, Gujarat",Malaria Outbreak,Low,138,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00091,2016,Mar,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden | Low ANC Coverage,Medium,161,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00092,2018,Jan,"Vadodara, Gujarat",Malaria Outbreak,Low,118,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00093,2016,Aug,"Lucknow, Uttar Pradesh",Low Institutional Deliveries,High,48,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00094,2017,May,"Patna, Bihar",Dengue Outbreak | TB Burden,High,131,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00095,2018,May,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak,High,219,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00096,2016,Apr,"Gaya, Bihar",Dengue Outbreak | Low Immunization,High,74,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00097,2017,Feb,"Varanasi, Uttar Pradesh",Malaria Outbreak | TB Burden,High,102,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00098,2016,Mar,"Coimbatore, Tamil Nadu",Malaria Outbreak,High,99,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00099,2016,Aug,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,244,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00100,2017,Apr,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage,High,157,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00101,2016,Jun,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,214,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00102,2017,Apr,"Howrah, West Bengal",Dengue Outbreak | TB Burden | Low ANC Coverage,Low,175,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00103,2016,Sep,"Patna, Bihar",Malaria Outbreak | Dengue Outbreak | Low Immunization | ASHA Worker Shortage,High,142,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00104,2018,May,"Mumbai, Maharashtra",Malaria Outbreak | Dengue Outbreak,Medium,160,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00105,2018,May,"Chennai, Tamil Nadu",TB Burden,Low,91,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00106,2018,Aug,"Patna, Bihar",Dengue Outbreak | TB Burden,Low,113,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00107,2016,Mar,"Muzaffarpur, Bihar",Dengue Outbreak | Low ANC Coverage,Medium,118,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00108,2018,Jan,"Mysuru, Karnataka",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Low,125,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00109,2017,Feb,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,232,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00110,2018,May,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | Low Immunization,High,159,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00111,2018,Apr,"Ahmedabad, Gujarat",Malaria Outbreak | TB Burden | Low ANC Coverage,Medium,140,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00112,2017,Aug,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak,High,187,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00113,2018,Jun,"Bengaluru, Karnataka",Dengue Outbreak | TB Burden,Low,108,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00114,2017,Jul,"Mumbai, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization | ASHA Worker Shortage,Low,216,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00115,2017,Jun,"Mysuru, Karnataka",Malaria Outbreak | TB Burden,High,121,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00116,2016,Aug,"Lucknow, Uttar Pradesh",Dengue Outbreak,High,108,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00117,2016,Aug,"Madurai, Tamil Nadu",TB Burden | ASHA Worker Shortage,Low,96,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00118,2018,Jul,"Mysuru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | Low ANC Coverage,Low,204,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00119,2016,Sep,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak,Low,154,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00120,2017,Jan,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Low,107,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00121,2018,Jan,"Surat, Gujarat",Malaria Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Low,194,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00122,2018,Aug,"Madurai, Tamil Nadu",Dengue Outbreak | TB Burden,Low,116,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00123,2017,Feb,"Chennai, Tamil Nadu",Malaria Outbreak | TB Burden,High,156,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00124,2017,May,"Vadodara, Gujarat",Malaria Outbreak | Dengue Outbreak,Low,182,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00125,2016,Sep,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,206,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00126,2017,Feb,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,164,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00127,2018,Mar,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,185,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00128,2018,May,"Hubli, Karnataka",TB Burden,Low,124,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00129,2016,Feb,"Gaya, Bihar",Malaria Outbreak,High,108,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00130,2017,Jul,"Kolkata, West Bengal",TB Burden | Low ANC Coverage | Low Institutional Deliveries,Low,79,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00131,2018,Sep,"Surat, Gujarat",Dengue Outbreak,Medium,143,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00132,2017,Mar,"Mysuru, Karnataka",Dengue Outbreak,High,92,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00133,2018,May,"Madurai, Tamil Nadu",Malaria Outbreak,Low,80,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00134,2016,Sep,"Chennai, Tamil Nadu",Malaria Outbreak,High,96,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00135,2016,Jan,"Agra, Uttar Pradesh",Dengue Outbreak,Low,97,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00136,2018,Jul,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,Low,226,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00137,2017,Apr,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak,Low,141,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00138,2017,Jul,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden,Medium,111,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00139,2017,Jul,"Nagpur, Maharashtra",Dengue Outbreak,High,106,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00140,2018,Jan,"Chennai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | Low Immunization,High,157,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00141,2016,Apr,"Lucknow, Uttar Pradesh",TB Burden,Low,124,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00142,2018,Aug,"Pune, Maharashtra",Malaria Outbreak | TB Burden | Low Institutional Deliveries,Low,194,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00143,2018,Mar,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,High,211,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00144,2018,Sep,"Mysuru, Karnataka",Dengue Outbreak,Low,106,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00145,2016,May,"Mysuru, Karnataka",Malaria Outbreak,Medium,121,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00146,2016,Apr,"Patna, Bihar",Malaria Outbreak | TB Burden,High,136,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00147,2016,Jun,"Surat, Gujarat",Dengue Outbreak,High,90,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00148,2017,Jul,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,Low,212,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00149,2018,Feb,"Coimbatore, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,242,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00150,2016,Jul,"Chennai, Tamil Nadu",Malaria Outbreak,Low,110,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00151,2017,Jul,"Gaya, Bihar",Malaria Outbreak | Dengue Outbreak,Low,132,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00152,2016,Mar,"Chennai, Tamil Nadu",Dengue Outbreak,Low,85,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00153,2017,Jan,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,176,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00154,2018,Sep,"Vadodara, Gujarat",Dengue Outbreak | ASHA Worker Shortage,High,93,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00155,2016,Aug,"Surat, Gujarat",Dengue Outbreak | TB Burden,Medium,134,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00156,2018,Jul,"Kolkata, West Bengal",Low Institutional Deliveries,Medium,68,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00157,2017,Mar,"Lucknow, Uttar Pradesh",TB Burden,Medium,92,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00158,2016,Jun,"Hubli, Karnataka",Dengue Outbreak | Low Immunization,Medium,119,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00159,2017,Sep,"Agra, Uttar Pradesh",Malaria Outbreak | TB Burden,Medium,102,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00160,2016,Feb,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Institutional Deliveries,High,166,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00161,2017,May,"Bengaluru, Karnataka",Malaria Outbreak,Low,126,HMIS,"Health data reporting, facility monitoring, program evaluation"
F15_REC00162,2017,Sep,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden | ASHA Worker Shortage,High,163,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00163,2018,Feb,"Mysuru, Karnataka",General Health Monitoring,Low,44,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F15_REC00164,2017,Jan,"Gaya, Bihar",Malaria Outbreak | Low Institutional Deliveries,Low,116,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00165,2018,Mar,"Varanasi, Uttar Pradesh",Dengue Outbreak,Low,96,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00166,2018,Jul,"Hubli, Karnataka",TB Burden | Low Institutional Deliveries,Medium,55,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00167,2018,Jan,"Patna, Bihar",Dengue Outbreak | TB Burden | Low Institutional Deliveries,High,115,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00168,2017,Jan,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Low,131,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00169,2017,Feb,"Bengaluru, Karnataka",Dengue Outbreak,Low,93,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00170,2017,Jul,"Nagpur, Maharashtra",Malaria Outbreak | Low ANC Coverage,High,108,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F15_REC00171,2016,Aug,"Hubli, Karnataka",Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,145,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00172,2017,Feb,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,210,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F15_REC00173,2016,Sep,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,192,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00174,2016,Jun,"Howrah, West Bengal",Malaria Outbreak | Low Immunization,Low,143,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00175,2016,Apr,"Siliguri, West Bengal",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Medium,116,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F15_REC00176,2016,Apr,"Muzaffarpur, Bihar",Malaria Outbreak | ASHA Worker Shortage,Medium,122,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F15_REC00177,2016,May,"Kolkata, West Bengal",Malaria Outbreak | Low Institutional Deliveries,Low,82,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00178,2018,Apr,"Surat, Gujarat",Low Immunization,Medium,45,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F15_REC00179,2016,May,"Bengaluru, Karnataka",TB Burden,Low,116,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F15_REC00180,2018,Apr,"Siliguri, West Bengal",Dengue Outbreak | TB Burden,Low,135,NFHS,"Health data collection, fertility & mortality tracking, policy research"
